pred,prey,interaction_sources,interaction_types,study_citations,pred_trait,prey_trait,trait_source_pred,trait_source_prey,absdiff
Anax junius,Lethocerus americanus,GloBI,eats,,45.6,45.9,GlobTherm,ThermoFresh,0.29999999999999716
Anax junius,Pachydiplax longipennis,GloBI,eats;preysOn,,45.6,42.255,GlobTherm,ThermoFresh,3.344999999999999
Anax junius,Pseudacris regilla,GloBI,eats,,45.6,36.6,GlobTherm,GlobTherm,9.0
Anax longipes,Anax junius,GloBI,preysOn,,45.2,45.6,ThermoFresh,GlobTherm,0.3999999999999986
Anaxyrus boreas,Anax junius,GloBI,eats;preysOn,,36.5,45.6,GlobTherm,GlobTherm,9.100000000000001
Anaxyrus boreas,Lethocerus americanus,GloBI,eats,,36.5,45.9,GlobTherm,ThermoFresh,9.399999999999999
Anaxyrus boreas,Pseudacris regilla,GloBI,eats,,36.5,36.6,GlobTherm,GlobTherm,0.10000000000000142
Anchoa mitchilli,Alosa sapidissima,GloBI,preysOn,,36.68,32.58,ComteOlden,ComteOlden,4.100000000000001
Anchoa mitchilli,Gammarus tigrinus,GloBI,eats;preysOn,,36.68,32.6985714285714,ComteOlden,ThermoFresh,3.9814285714286015
Anchoa mitchilli,Hyalella azteca,GloBI,preysOn,,36.68,41.1175,ComteOlden,ThermoFresh,4.4375
Anchoa mitchilli,Leiostomus xanthurus,GloBI,eats;preysOn,,36.68,36.19,ComteOlden,ComteOlden,0.490000000000002
Anchoa mitchilli,Litopenaeus setiferus,GloBI,eats;preysOn,,36.68,37.2,ComteOlden,ThermoFresh,0.5200000000000031
Anchoa mitchilli,Trinectes maculatus,GloBI,preysOn,,36.68,37.31,ComteOlden,ComteOlden,0.6300000000000026
Anchoa mitchilli,Uma inornata,GloBI,preysOn,,36.68,45.0,ComteOlden,GlobTherm,8.32
Anguilla anguilla,Abramis brama,GloBI,eats;preysOn,,35.12,30.32,ComteOlden,ComteOlden,4.799999999999997
Anguilla anguilla,Acipenser naccarii,GloBI,preysOn,,35.12,33.83,ComteOlden,ComteOlden,1.2899999999999991
Anguilla anguilla,Acipenser sturio,GloBI,preysOn,,35.12,32.52,ComteOlden,ComteOlden,2.5999999999999943
Anguilla anguilla,Agabus bipustulatus,GloBI,preysOn,,35.12,37.07,ComteOlden,ThermoFresh,1.9500000000000028
Anguilla anguilla,Agapetus fuscipes,GloBI,preysOn,,35.12,25.8,ComteOlden,ThermoFresh,9.319999999999997
Anguilla anguilla,Alburnus alburnus,GloBI,preysOn,,35.12,37.7,ComteOlden,ThermoFresh,2.5800000000000054
Anguilla anguilla,Alburnus arborella,GloBI,preysOn,,35.12,35.64,ComteOlden,ComteOlden,0.5200000000000031
Anguilla anguilla,Alosa fallax,GloBI,preysOn,,35.12,32.31,ComteOlden,ComteOlden,2.809999999999995
Anguilla anguilla,Alosa pseudoharengus,GloBI,preysOn,,35.12,30.4625,ComteOlden,ThermoFresh,4.657499999999999
Anguilla anguilla,Ancylus fluviatilis,GloBI,eats;preysOn,,35.12,34.9,ComteOlden,ThermoFresh,0.21999999999999886
Anguilla anguilla,Aphelocheirus aestivalis,GloBI,preysOn,,35.12,34.53,ComteOlden,ThermoFresh,0.5899999999999963
Anguilla anguilla,Asellus aquaticus,GloBI,eats;preysOn,,35.12,32.8678947368421,ComteOlden,ThermoFresh,2.252105263157894
Anguilla anguilla,Astacus leptodactylus,GloBI,preysOn,,35.12,37.8666666666667,ComteOlden,ThermoFresh,2.7466666666667052
Anguilla anguilla,Baetis rhodani,GloBI,eats;preysOn,,35.12,25.1,ComteOlden,ThermoFresh,10.019999999999996
Anguilla anguilla,Barbatula barbatula,GloBI,preysOn,,35.12,29.5285714285714,ComteOlden,ThermoFresh,5.591428571428597
Anguilla anguilla,Barbus barbus,GloBI,preysOn,,35.12,29.2,ComteOlden,ThermoFresh,5.919999999999998
Anguilla anguilla,Barbus caninus,GloBI,preysOn,,35.12,32.7,ComteOlden,ComteOlden,2.4199999999999946
Anguilla anguilla,Barbus plebejus,GloBI,preysOn,,35.12,32.5,ComteOlden,ComteOlden,2.6199999999999974
Anguilla anguilla,Bithynia tentaculata,GloBI,preysOn,,35.12,28.8166666666667,ComteOlden,ThermoFresh,6.303333333333299
Anguilla anguilla,Blicca bjoerkna,GloBI,eats;preysOn,,35.12,30.86,ComteOlden,ComteOlden,4.259999999999998
Anguilla anguilla,Caenis luctuosa,GloBI,preysOn,,35.12,30.6,ComteOlden,ThermoFresh,4.519999999999996
Anguilla anguilla,Calopteryx virgo,GloBI,preysOn,,35.12,34.0225,ComteOlden,ThermoFresh,1.0974999999999966
Anguilla anguilla,Carassius carassius,GloBI,preysOn,,35.12,35.5365,ComteOlden,ThermoFresh,0.4164999999999992
Anguilla anguilla,Carassius gibelio,GloBI,preysOn,,35.12,36.1,ComteOlden,ThermoFresh,0.980000000000004
Anguilla anguilla,Carcinus maenas,GloBI,eats;preysOn,,35.12,34.07,ComteOlden,ThermoFresh,1.0499999999999972
Anguilla anguilla,Centrolabrus exoletus,GloBI,preysOn,,35.12,32.12,ComteOlden,ComteOlden,3.0
Anguilla anguilla,Chondrostoma nasus,GloBI,preysOn,,35.12,34.03,ComteOlden,ComteOlden,1.0899999999999963
Anguilla anguilla,Chondrostoma soetta,GloBI,preysOn,,35.12,31.86,ComteOlden,ComteOlden,3.259999999999998
Anguilla anguilla,Clupea harengus,GloBI,eats;preysOn,,35.12,25.43,ComteOlden,ComteOlden,9.689999999999998
Anguilla anguilla,Cobitis bilineata,GloBI,preysOn,,35.12,33.54,ComteOlden,ComteOlden,1.5799999999999983
Anguilla anguilla,Cobitis taenia,GloBI,preysOn,,35.12,33.76,ComteOlden,ComteOlden,1.3599999999999994
Anguilla anguilla,Coenagrion puella,GloBI,preysOn,,35.12,42.995,ComteOlden,ThermoFresh,7.875
Anguilla anguilla,Corophium volutator,GloBI,eats;preysOn,,35.12,33.1452777775,ComteOlden,ThermoFresh,1.9747222224999987
Anguilla anguilla,Cottus gobio,GloBI,eats;preysOn,,35.12,30.32,ComteOlden,ComteOlden,4.799999999999997
Anguilla anguilla,Crangon crangon,GloBI,eats;preysOn,,35.12,34.1133333333333,ComteOlden,ThermoFresh,1.0066666666666961
Anguilla anguilla,Ctenopharyngodon idella,GloBI,preysOn,,35.12,39.5,ComteOlden,ThermoFresh,4.380000000000003
Anguilla anguilla,Cyprinus carpio,GloBI,preysOn,,35.12,33.5484745762712,ComteOlden,ThermoFresh,1.5715254237288008
Anguilla anguilla,Deronectes latus,GloBI,preysOn,,35.12,37.04,ComteOlden,ThermoFresh,1.9200000000000017
Anguilla anguilla,Dikerogammarus villosus,GloBI,preysOn,,35.12,28.1328571428571,ComteOlden,ThermoFresh,6.987142857142896
Anguilla anguilla,Dinocras cephalotes,GloBI,preysOn,,35.12,34.6083333333333,ComteOlden,ThermoFresh,0.5116666666666987
Anguilla anguilla,Drusus annulatus,GloBI,preysOn,,35.12,28.8,ComteOlden,ThermoFresh,6.319999999999997
Anguilla anguilla,Ecdyonurus insignis,GloBI,preysOn,,35.12,32.34,ComteOlden,ThermoFresh,2.779999999999994
Anguilla anguilla,Echinogammarus berilloni,GloBI,preysOn,,35.12,30.3333333333333,ComteOlden,ThermoFresh,4.786666666666697
Anguilla anguilla,Echinogammarus ischnus,GloBI,preysOn,,35.12,31.5,ComteOlden,ThermoFresh,3.6199999999999974
Anguilla anguilla,Ephemera danica,GloBI,preysOn,,35.12,36.7075,ComteOlden,ThermoFresh,1.5875000000000057
Anguilla anguilla,Esox lucius,GloBI,preysOn,,35.12,28.98,ComteOlden,ComteOlden,6.139999999999997
Anguilla anguilla,Gadus morhua,GloBI,eats,,35.12,25.39,ComteOlden,ComteOlden,9.729999999999997
Anguilla anguilla,Gammarus fossarum,GloBI,preysOn,,35.12,28.774,ComteOlden,ThermoFresh,6.3459999999999965
Anguilla anguilla,Gammarus pulex,GloBI,eats;preysOn,,35.12,29.1161111111111,ComteOlden,ThermoFresh,6.003888888888898
Anguilla anguilla,Gammarus roeselii,GloBI,preysOn,,35.12,30.184,ComteOlden,ThermoFresh,4.935999999999996
Anguilla anguilla,Gammarus tigrinus,GloBI,eats;preysOn,,35.12,32.6985714285714,ComteOlden,ThermoFresh,2.4214285714285992
Anguilla anguilla,Gasterosteus aculeatus,GloBI,eats;preysOn,,35.12,31.6655882352941,ComteOlden,ThermoFresh,3.454411764705899
Anguilla anguilla,Gobio gobio,GloBI,preysOn,,35.12,33.75,ComteOlden,ThermoFresh,1.3699999999999974
Anguilla anguilla,Gobius niger,GloBI,preysOn,,35.12,33.5,ComteOlden,ThermoFresh,1.6199999999999974
Anguilla anguilla,Gobius paganellus,GloBI,preysOn,,35.12,34.3333333333333,ComteOlden,ThermoFresh,0.7866666666666973
Anguilla anguilla,Gymnocephalus cernua,GloBI,eats;preysOn,,35.12,34.5,ComteOlden,ThermoFresh,0.6199999999999974
Anguilla anguilla,Heptagenia sulphurea,GloBI,preysOn,,35.12,30.2,ComteOlden,ThermoFresh,4.919999999999998
Anguilla anguilla,Hydropsyche pellucidula,GloBI,eats;preysOn,,35.12,25.5,ComteOlden,ThermoFresh,9.619999999999997
Anguilla anguilla,Hypophthalmichthys molitrix,GloBI,preysOn,,35.12,36.27,ComteOlden,ComteOlden,1.1500000000000057
Anguilla anguilla,Hypophthalmichthys nobilis,GloBI,preysOn,,35.12,37.92,ComteOlden,ComteOlden,2.8000000000000043
Anguilla anguilla,Ischnura elegans,GloBI,preysOn,,35.12,43.7361538461539,ComteOlden,ThermoFresh,8.6161538461539
Anguilla anguilla,Ischnura pumilio,GloBI,preysOn,,35.12,45.515,ComteOlden,ThermoFresh,10.395000000000003
Anguilla anguilla,Labrus mixtus,GloBI,preysOn,,35.12,32.87,ComteOlden,ComteOlden,2.25
Anguilla anguilla,Lepomis gibbosus,GloBI,preysOn,,35.12,33.8035,ComteOlden,ThermoFresh,1.3164999999999978
Anguilla anguilla,Leucaspius delineatus,GloBI,preysOn,,35.12,34.3566666666667,ComteOlden,ThermoFresh,0.7633333333332999
Anguilla anguilla,Leuciscus aspius,GloBI,preysOn,,35.12,34.92,ComteOlden,ComteOlden,0.19999999999999574
Anguilla anguilla,Leuciscus leuciscus,GloBI,preysOn,,35.12,32.57,ComteOlden,ComteOlden,2.549999999999997
Anguilla anguilla,Leuctra fusca,GloBI,eats;preysOn,,35.12,30.1,ComteOlden,ThermoFresh,5.019999999999996
Anguilla anguilla,Limnius volckmari,GloBI,eats;preysOn,,35.12,33.7775,ComteOlden,ThermoFresh,1.342499999999994
Anguilla anguilla,Lota lota,GloBI,preysOn,,35.12,27.11875,ComteOlden,ThermoFresh,8.001249999999999
Anguilla anguilla,Micropterus salmoides,GloBI,preysOn,,35.12,36.4,ComteOlden,ThermoFresh,1.2800000000000011
Anguilla anguilla,Nemurella pictetii,GloBI,preysOn,,35.12,30.1,ComteOlden,ThermoFresh,5.019999999999996
Anguilla anguilla,Neogobius melanostomus,GloBI,preysOn,,35.12,33.726,ComteOlden,ThermoFresh,1.3939999999999984
Anguilla anguilla,Oncorhynchus mykiss,GloBI,preysOn,,35.12,28.6755405405405,ComteOlden,ThermoFresh,6.444459459459498
Anguilla anguilla,Osmerus eperlanus,GloBI,eats;preysOn,,35.12,27.8,ComteOlden,ComteOlden,7.319999999999997
Anguilla anguilla,Padogobius bonelli,GloBI,preysOn,,35.12,31.74,ComteOlden,ComteOlden,3.379999999999999
Anguilla anguilla,Palaemon varians,GloBI,eats;preysOn,,35.12,31.3637037037037,ComteOlden,ThermoFresh,3.7562962962962985
Anguilla anguilla,Parachondrostoma toxostoma,GloBI,preysOn,,35.12,34.17,ComteOlden,ComteOlden,0.9499999999999957
Anguilla anguilla,Perca fluviatilis,GloBI,eats;preysOn,,35.12,28.6920833333333,ComteOlden,ThermoFresh,6.427916666666697
Anguilla anguilla,Phoxinus lumaireul,GloBI,eats;preysOn,,35.12,29.52,ComteOlden,ComteOlden,5.599999999999998
Anguilla anguilla,Planorbis carinatus,GloBI,preysOn,,35.12,40.3033333333333,ComteOlden,ThermoFresh,5.183333333333302
Anguilla anguilla,Planorbis planorbis,GloBI,preysOn,,35.12,39.8433333333333,ComteOlden,ThermoFresh,4.723333333333301
Anguilla anguilla,Pleuronectes platessa,GloBI,eats,,35.12,30.64,ComteOlden,ComteOlden,4.479999999999997
Anguilla anguilla,Pomatoschistus microps,GloBI,preysOn,,35.12,33.7272727272727,ComteOlden,ThermoFresh,1.3927272727272992
Anguilla anguilla,Pomatoschistus minutus,GloBI,eats;preysOn,,35.12,28.4,ComteOlden,ThermoFresh,6.719999999999999
Anguilla anguilla,Ponticola kessleri,GloBI,preysOn,,35.12,34.03,ComteOlden,ComteOlden,1.0899999999999963
Anguilla anguilla,Potamopyrgus antipodarum,GloBI,preysOn,,35.12,27.9033333333333,ComteOlden,ThermoFresh,7.216666666666697
Anguilla anguilla,Procambarus clarkii,GloBI,preysOn,,35.12,38.5,ComteOlden,ThermoFresh,3.3800000000000026
Anguilla anguilla,Pseudorasbora parva,GloBI,preysOn,,35.12,38.515,ComteOlden,ThermoFresh,3.395000000000003
Anguilla anguilla,Pungitius pungitius,GloBI,preysOn,,35.12,29.85,ComteOlden,ThermoFresh,5.269999999999996
Anguilla anguilla,Rhithrogena semicolorata,GloBI,preysOn,,35.12,25.33,ComteOlden,ThermoFresh,9.79
Anguilla anguilla,Rhodeus amarus,GloBI,preysOn,,35.12,34.1,ComteOlden,ComteOlden,1.019999999999996
Anguilla anguilla,Rhyacophila dorsalis,GloBI,eats;preysOn,,35.12,22.0,ComteOlden,ThermoFresh,13.119999999999997
Anguilla anguilla,Rutilus aula,GloBI,preysOn,,35.12,32.32,ComteOlden,ComteOlden,2.799999999999997
Anguilla anguilla,Rutilus pigus,GloBI,preysOn,,35.12,33.59,ComteOlden,ComteOlden,1.529999999999994
Anguilla anguilla,Rutilus rutilus,GloBI,eats;preysOn,,35.12,28.5058333333333,ComteOlden,ThermoFresh,6.614166666666698
Anguilla anguilla,Sabanejewia larvata,GloBI,preysOn,,35.12,32.71,ComteOlden,ComteOlden,2.4099999999999966
Anguilla anguilla,Salariopsis fluviatilis,GloBI,preysOn,,35.12,34.96,ComteOlden,ComteOlden,0.1599999999999966
Anguilla anguilla,Salmo labrax,GloBI,preysOn,,35.12,32.32,ComteOlden,ComteOlden,2.799999999999997
Anguilla anguilla,Salmo marmoratus,GloBI,preysOn,,35.12,30.21,ComteOlden,ComteOlden,4.909999999999997
Anguilla anguilla,Salmo salar,GloBI,preysOn,,35.12,30.3326495726496,ComteOlden,ThermoFresh,4.787350427350397
Anguilla anguilla,Salmo trutta,GloBI,eats;preysOn,,35.12,27.6830769230769,ComteOlden,ThermoFresh,7.436923076923097
Anguilla anguilla,Salvelinus fontinalis,GloBI,preysOn,,35.12,28.9883333333333,ComteOlden,ThermoFresh,6.131666666666696
Anguilla anguilla,Salvelinus namaycush,GloBI,preysOn,,35.12,27.385,ComteOlden,ThermoFresh,7.734999999999996
Anguilla anguilla,Sander lucioperca,GloBI,eats;preysOn,,35.12,35.4428571428571,ComteOlden,ThermoFresh,0.322857142857103
Anguilla anguilla,Scardinius erythrophthalmus,GloBI,preysOn,,35.12,34.94,ComteOlden,ComteOlden,0.17999999999999972
Anguilla anguilla,Serratella ignita,GloBI,eats;preysOn,,35.12,32.3,ComteOlden,ThermoFresh,2.8200000000000003
Anguilla anguilla,Sialis lutaria,GloBI,eats;preysOn,,35.12,31.4,ComteOlden,ThermoFresh,3.719999999999999
Anguilla anguilla,Silurus glanis,GloBI,preysOn,,35.12,36.15,ComteOlden,ComteOlden,1.0300000000000011
Anguilla anguilla,Squalius cephalus,GloBI,preysOn,,35.12,36.48,ComteOlden,ThermoFresh,1.3599999999999994
Anguilla anguilla,Telestes muticellus,GloBI,preysOn,,35.12,33.48,ComteOlden,ComteOlden,1.6400000000000006
Anguilla anguilla,Telestes souffia,GloBI,preysOn,,35.12,33.18,ComteOlden,ComteOlden,1.9399999999999977
Anguilla anguilla,Thymallus thymallus,GloBI,preysOn,,35.12,29.4333333333333,ComteOlden,ThermoFresh,5.686666666666696
Anguilla anguilla,Tinca tinca,GloBI,preysOn,,35.12,35.6875,ComteOlden,ThermoFresh,0.5675000000000026
Anguilla australis,Carassius carassius,GloBI,eats;preysOn,,33.55,35.5365,ThermoFresh,ThermoFresh,1.9864999999999995
Anguilla australis,Galaxias maculatus,GloBI,eats;preysOn,,33.55,29.9257142857143,ThermoFresh,ThermoFresh,3.6242857142856977
Anguilla australis,Gambusia affinis,GloBI,eats;preysOn,,33.55,38.9970689655172,ThermoFresh,ThermoFresh,5.447068965517204
Anguilla australis,Gobiomorphus cotidianus,GloBI,eats;preysOn,,33.55,33.35,ThermoFresh,ThermoFresh,0.19999999999999574
Anguilla australis,Potamopyrgus antipodarum,GloBI,eats;preysOn,,33.55,27.9033333333333,ThermoFresh,ThermoFresh,5.646666666666697
Anguilla australis,Retropinna retropinna,GloBI,eats;preysOn,,33.55,31.15,ThermoFresh,ThermoFresh,2.3999999999999986
Anguilla dieffenbachii,Potamopyrgus antipodarum,GloBI,eats;preysOn,,35.24,27.9033333333333,ComteOlden,ThermoFresh,7.3366666666667015
Anguilla marmorata,Electrona antarctica,GloBI,eats,,38.91,31.24,ComteOlden,ComteOlden,7.669999999999998
Anguilla marmorata,Poecilia reticulata,GloBI,eats;preysOn,,38.91,39.7275,ComteOlden,ThermoFresh,0.8175000000000026
Anguilla rostrata,Alosa pseudoharengus,GloBI,preysOn,,36.6,30.4625,ComteOlden,ThermoFresh,6.137500000000003
Anguilla rostrata,Alosa sapidissima,GloBI,preysOn,,36.6,32.58,ComteOlden,ComteOlden,4.020000000000003
Anguilla rostrata,Ameiurus nebulosus,GloBI,preysOn,,36.6,38.1,ComteOlden,ThermoFresh,1.5
Anguilla rostrata,Electrona antarctica,GloBI,eats;preysOn,,36.6,31.24,ComteOlden,ComteOlden,5.360000000000003
Anguilla rostrata,Etheostoma nigrum,GloBI,eats;preysOn,,36.6,33.65,ComteOlden,ThermoFresh,2.950000000000003
Anguilla rostrata,Lepomis gibbosus,GloBI,preysOn,,36.6,33.8035,ComteOlden,ThermoFresh,2.7965000000000018
Anguilla rostrata,Perca flavescens,GloBI,preysOn,,36.6,30.7,ComteOlden,ComteOlden,5.900000000000002
Anguilla rostrata,Percina caprodes,GloBI,preysOn,,36.6,31.93,ComteOlden,ComteOlden,4.670000000000002
Anolis carolinensis,Anolis sagrei,GloBI,preysOn,,41.7,40.5,GlobTherm,GlobTherm,1.2000000000000028
Anolis carolinensis,Erythemis simplicicollis,GloBI,eats;preysOn,,41.7,46.0,GlobTherm,ThermoFresh,4.299999999999997
Anolis carolinensis,Pachydiplax longipennis,GloBI,eats;preysOn,,41.7,42.255,GlobTherm,ThermoFresh,0.5549999999999997
Anolis cristatellus,Anolis carolinensis,GloBI,eats;preysOn,,37.1,41.7,GlobTherm,GlobTherm,4.600000000000001
Anolis sagrei,Erythemis simplicicollis,GloBI,eats;preysOn,,40.5,46.0,GlobTherm,ThermoFresh,5.5
Anolis sagrei,Pachydiplax longipennis,GloBI,eats;preysOn,,40.5,42.255,GlobTherm,ThermoFresh,1.7550000000000026
Apalone ferox,Poecilia latipinna,GloBI,preysOn,,42.3,40.4425,GlobTherm,ThermoFresh,1.8574999999999946
Apeltes quadracus,Gammarus tigrinus,GloBI,preysOn,,32.18,32.6985714285714,ComteOlden,ThermoFresh,0.5185714285713985
Aplodinotus grunniens,Electrona antarctica,GloBI,preysOn,,33.84,31.24,ComteOlden,ComteOlden,2.600000000000005
Archosargus probatocephalus,Gammarus tigrinus,GloBI,eats,,34.84,32.6985714285714,ComteOlden,ThermoFresh,2.141428571428605
Arizona elegans,Coleonyx variegatus,GloBI,eats;preysOn,,41.8,43.0,GlobTherm,GlobTherm,1.2000000000000028
Arizona elegans,Cophosaurus texanus,GloBI,eats,,41.8,44.4,GlobTherm,GlobTherm,2.6000000000000014
Arizona elegans,Dipsosaurus dorsalis,GloBI,eats;preysOn,,41.8,47.5,GlobTherm,GlobTherm,5.700000000000003
Arizona elegans,Gopherus agassizii,GloBI,preysOn,,41.8,39.5,GlobTherm,GlobTherm,2.299999999999997
Arizona elegans,Holbrookia maculata,GloBI,eats,,41.8,46.5,GlobTherm,GlobTherm,4.700000000000003
Arizona elegans,Phrynosoma cornutum,GloBI,eats;preysOn,,41.8,47.9,GlobTherm,GlobTherm,6.100000000000001
Arizona elegans,Phrynosoma coronatum,GloBI,preysOn,,41.8,46.7,GlobTherm,GlobTherm,4.900000000000006
Arizona elegans,Phrynosoma platyrhinos,GloBI,eats,,41.8,45.5,GlobTherm,GlobTherm,3.700000000000003
Arizona elegans,Phyllorhynchus decurtatus,GloBI,preysOn,,41.8,39.3,GlobTherm,GlobTherm,2.5
Arizona elegans,Sceloporus graciosus,GloBI,eats,,41.8,43.0,GlobTherm,GlobTherm,1.2000000000000028
Arizona elegans,Sceloporus magister,GloBI,eats;preysOn,,41.8,43.0,GlobTherm,GlobTherm,1.2000000000000028
Arizona elegans,Sceloporus occidentalis,GloBI,eats,,41.8,44.1,GlobTherm,GlobTherm,2.3000000000000043
Arizona elegans,Uta stansburiana,GloBI,eats;preysOn,,41.8,43.7,GlobTherm,GlobTherm,1.9000000000000057
Arizona elegans,Xantusia vigilis,GloBI,eats;preysOn,,41.8,40.5,GlobTherm,GlobTherm,1.2999999999999972
Armadillidium vulgare,Anaxyrus boreas,GloBI,eats,,45.9,36.5,GlobTherm,GlobTherm,9.399999999999999
Astacus leptodactylus,Ischnura elegans,GloBI,preysOn,,37.8666666666667,43.7361538461539,ThermoFresh,ThermoFresh,5.869487179487194
Astyanax bimaculatus,Electrona antarctica,GloBI,eats,,39.3,31.24,ComteOlden,ComteOlden,8.059999999999999
Astyanax bimaculatus,Poecilia reticulata,GloBI,preysOn,,39.3,39.7275,ComteOlden,ThermoFresh,0.427500000000002
Atherinella brasiliensis,Electrona antarctica,GloBI,eats,,40.1325,31.24,ThermoFresh,ComteOlden,8.892500000000002
Atractosteus spatula,Anchoa mitchilli,GloBI,eats;preysOn,,41.7344444444444,36.68,ThermoFresh,ComteOlden,5.0544444444444
Atractosteus spatula,Lagodon rhomboides,GloBI,eats;preysOn,,41.7344444444444,37.3,ThermoFresh,ThermoFresh,4.434444444444402
Atractosteus spatula,Lepisosteus osseus,GloBI,eats;preysOn,,41.7344444444444,35.98,ThermoFresh,ComteOlden,5.7544444444444025
Atractosteus spatula,Litopenaeus setiferus,GloBI,eats;preysOn,,41.7344444444444,37.2,ThermoFresh,ThermoFresh,4.5344444444443965
Atractosteus spatula,Mugil cephalus,GloBI,eats;preysOn,,41.7344444444444,39.74,ThermoFresh,ThermoFresh,1.9944444444443974
Atractosteus spatula,Oreochromis niloticus,GloBI,preysOn,,41.7344444444444,39.348,ThermoFresh,ThermoFresh,2.3864444444444004
Austrelaps superbus,Crinia signifera,GloBI,preysOn,,41.2,35.7,GlobTherm,GlobTherm,5.5
Austrelaps superbus,Eulamprus tympanum,GloBI,preysOn,,41.2,39.0,GlobTherm,GlobTherm,2.200000000000003
Austrelaps superbus,Lampropholis delicata,GloBI,preysOn,,41.2,40.8,GlobTherm,GlobTherm,0.4000000000000057
Austrelaps superbus,Limnodynastes dorsalis,GloBI,preysOn,,41.2,36.5,GlobTherm,GlobTherm,4.700000000000003
Austrelaps superbus,Limnodynastes tasmaniensis,GloBI,eats;preysOn,,41.2,34.9,GlobTherm,GlobTherm,6.300000000000004
Austrelaps superbus,Niveoscincus metallicus,GloBI,preysOn,,41.2,39.6,GlobTherm,GlobTherm,1.6000000000000014
Austrelaps superbus,Notechis scutatus,GloBI,eats,,41.2,38.0,GlobTherm,GlobTherm,3.200000000000003
Austrelaps superbus,Pseudemoia entrecasteauxii,GloBI,preysOn,,41.2,42.1,GlobTherm,GlobTherm,0.8999999999999986
Austrelaps superbus,Rankinia diemensis,GloBI,preysOn,,41.2,44.8,GlobTherm,GlobTherm,3.5999999999999943
Auxis rochei,Scomber australasicus,GloBI,eats;preysOn,,34.0,32.53,ComteOlden,ComteOlden,1.4699999999999989
Auxis rochei,Trachurus japonicus,GloBI,eats;preysOn,,34.0,34.41,ComteOlden,ComteOlden,0.4099999999999966
Auxis thazard,Katsuwonus pelamis,GloBI,eats;preysOn,,33.83,34.28,ComteOlden,ComteOlden,0.45000000000000284
Auxis thazard,Trachurus japonicus,GloBI,eats;preysOn,,33.83,34.41,ComteOlden,ComteOlden,0.5799999999999983
Babka gymnotrachelus,Dikerogammarus villosus,GloBI,eats;preysOn,,35.29,28.1328571428571,ComteOlden,ThermoFresh,7.157142857142897
Babka gymnotrachelus,Gammarus fossarum,GloBI,eats,,35.29,28.774,ComteOlden,ThermoFresh,6.515999999999998
Bagrus docmak,Brycinus nurse,GloBI,eats;preysOn,,39.49,37.63,ComteOlden,ComteOlden,1.8599999999999994
Bagrus docmak,Clarias gariepinus,GloBI,eats;preysOn,,39.49,37.71,ComteOlden,ComteOlden,1.7800000000000011
Bagrus docmak,Mastacembelus frenatus,GloBI,eats;preysOn,,39.49,37.62,ComteOlden,ComteOlden,1.8700000000000045
Bagrus docmak,Oreochromis esculentus,GloBI,eats;preysOn,,39.49,41.965,ComteOlden,ThermoFresh,2.4750000000000014
Bagrus docmak,Synodontis schall,GloBI,eats;preysOn,,39.49,40.24,ComteOlden,ComteOlden,0.75
